"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","SONDE1"
"TIMESTAMP","RECORD","Temp_C","SpCond_mS","Sal","TDS_ppt","pH","ORP_mV","DO_percent","DO_ppm","Turb_NTU","Chl_ppb","PC_ppb"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-22 13:00:20",923,21.99,0.131,0.06,0.09,7.97,356.9,99.3,8.68,109.1,3.35,-0.19
"2020-07-22 14:00:20",924,22.02,0.127,0.06,0.08,7.97,352,99.6,8.71,110.4,3.32,-0.24
"2020-07-22 15:00:20",925,22.02,0.126,0.06,0.08,7.97,347.4,99.6,8.71,93,3.34,-0.24
"2020-07-22 16:00:20",926,22,0.126,0.06,0.08,7.99,347.4,99.5,8.7,80.6,3.43,-0.23
"2020-07-22 17:00:20",927,21.98,0.126,0.06,0.08,7.96,349.2,99.5,8.7,89.5,3.47,-0.25
"2020-07-22 18:00:20",928,21.95,0.127,0.06,0.08,7.97,351,99.4,8.7,82.4,3.31,-0.22
"2020-07-22 19:00:20",929,21.93,0.127,0.06,0.08,7.99,352.1,99.4,8.7,81.8,3.27,-0.22
"2020-07-22 20:00:20",930,21.91,0.127,0.06,0.08,7.97,355.1,99.3,8.7,77.59,3.3,-0.23
"2020-07-22 21:00:20",931,21.9,0.127,0.06,0.08,7.96,357,99.5,8.71,74.55,3.29,-0.26
"2020-07-22 22:00:20",932,21.89,0.127,0.06,0.08,7.97,357.9,99.7,8.74,83.9,3.31,-0.25
"2020-07-22 23:00:20",933,21.89,0.127,0.06,0.08,7.97,359.5,99.8,8.75,84,3.33,-0.27
"2020-07-23 00:00:20",934,21.89,0.128,0.06,0.08,7.98,359.6,99.9,8.75,74.28,3.19,-0.25
"2020-07-23 01:00:20",935,21.88,0.128,0.06,0.08,7.98,360,99.9,8.75,66.76,3.27,-0.26
"2020-07-23 02:00:20",936,21.88,0.128,0.06,0.08,7.98,361.6,100,8.76,90.1,3.16,-0.23
"2020-07-23 03:00:20",937,21.89,0.128,0.06,0.08,8,361.5,100,8.76,70.74,3.26,-0.29
"2020-07-23 04:00:20",938,21.89,0.129,0.06,0.08,7.98,362.1,100.1,8.77,65.07,3.22,-0.3
"2020-07-23 05:00:20",939,21.9,0.129,0.06,0.08,7.98,359.7,99.9,8.75,69.06,3.42,-0.27
"2020-07-23 06:00:20",940,21.91,0.129,0.06,0.08,8,361.6,100.2,8.78,73.93,3.38,-0.27
"2020-07-23 07:00:20",941,21.92,0.129,0.06,0.08,7.97,362.2,100.4,8.79,68.21,3.14,-0.28
"2020-07-23 08:00:20",942,21.94,0.129,0.06,0.08,7.97,359.4,100.6,8.8,72.15,3.16,-0.28
"2020-07-23 09:00:20",943,21.98,0.13,0.06,0.08,8,357.2,101.1,8.84,72.08,3.22,-0.27
"2020-07-23 10:00:20",944,22.05,0.13,0.06,0.08,8.01,352.9,101.5,8.86,68.11,3.16,-0.31
"2020-07-23 11:00:20",945,22.13,0.13,0.06,0.08,8.01,346.2,101.8,8.88,86.5,3.14,-0.3
"2020-07-23 12:00:20",946,22.22,0.13,0.06,0.08,8.02,340.5,102.1,8.88,75.3,3.13,-0.31
"2020-07-23 13:00:20",947,22.28,0.13,0.06,0.08,8.01,338.4,102.5,8.91,69.14,3.21,-0.34
"2020-07-23 14:00:20",948,22.35,0.13,0.06,0.08,8.04,335.5,102.6,8.91,71.1,3.15,-0.35
"2020-07-23 15:00:20",949,22.4,0.13,0.06,0.08,8.02,335,102.9,8.92,64.91,3.09,-0.35
"2020-07-23 16:00:20",950,22.42,0.131,0.06,0.08,8.03,330.3,103.1,8.94,65.39,3.03,-0.37
"2020-07-23 17:00:20",951,22.43,0.131,0.06,0.09,8.02,331,103.4,8.96,62.66,3.01,-0.37
"2020-07-23 18:00:20",952,22.42,0.131,0.06,0.09,8.01,334.1,103.5,8.98,73,3.14,-0.37
"2020-07-23 19:00:20",953,22.42,0.131,0.06,0.09,8.02,336.5,103.5,8.98,75.4,3.01,-0.38
"2020-07-23 20:00:20",954,22.39,0.132,0.06,0.09,8.02,336.8,103.6,8.99,60.94,3.05,-0.39
"2020-07-23 21:00:20",955,22.38,0.132,0.06,0.09,8.01,327.3,103.6,8.99,71.32,3.11,-0.38
"2020-07-23 22:00:20",956,22.36,0.132,0.06,0.09,8,338.8,103.5,8.99,58.58,3.03,-0.4
"2020-07-23 23:00:20",957,22.35,0.132,0.06,0.09,7.99,343,103.6,8.99,57.18,2.99,-0.4
"2020-07-24 00:00:20",958,22.35,0.132,0.06,0.09,7.99,344.4,103.6,9,55.53,3.11,-0.43
"2020-07-24 01:00:20",959,22.33,0.133,0.06,0.09,8,346.5,103.6,9,54.97,3.13,-0.4
"2020-07-24 02:00:20",960,22.32,0.133,0.06,0.09,8.01,348.3,103.5,8.99,54.25,3.08,-0.4
"2020-07-24 03:00:20",961,22.3,0.133,0.06,0.09,7.92,347.5,103.6,9.01,57.99,3.18,-0.35
"2020-07-24 04:00:20",962,22.28,0.133,0.06,0.09,8.03,349.7,103.7,9.01,68.59,3.16,-0.37
"2020-07-24 05:00:20",963,22.26,0.133,0.06,0.09,8.02,350.5,103.7,9.02,57.09,3.15,-0.38
"2020-07-24 06:00:20",964,22.24,0.133,0.06,0.09,8.02,349.2,103.8,9.03,58.15,3.09,-0.39
"2020-07-24 07:00:20",965,22.23,0.133,0.06,0.09,8,349.6,103.9,9.04,62.67,3.08,-0.35
"2020-07-24 08:00:20",966,22.23,0.133,0.06,0.09,8.01,345.4,104.1,9.06,60.44,2.97,-0.39
"2020-07-24 09:00:20",967,22.26,0.133,0.06,0.09,8,344.7,104.2,9.07,55.16,2.96,-0.37
"2020-07-24 10:00:20",968,22.3,0.133,0.06,0.09,8,340.2,104.5,9.08,48.83,3.11,-0.41
"2020-07-24 11:00:20",969,22.4,0.133,0.06,0.09,8.02,338.2,104.4,9.05,56.02,3,-0.39
"2020-07-24 12:00:20",970,22.49,0.133,0.06,0.09,8,334.3,104.6,9.06,54.21,2.99,-0.41
"2020-07-24 13:00:20",971,22.56,0.133,0.06,0.09,8.02,328.3,104.6,9.05,51.57,3.1,-0.39
"2020-07-24 14:00:20",972,22.62,0.133,0.06,0.09,8.01,326.7,104.7,9.04,57.54,3.02,-0.45
"2020-07-24 15:00:20",973,22.66,0.133,0.06,0.09,7.99,327.3,104.9,9.05,52.26,3.02,-0.42
"2020-07-24 16:00:20",974,22.67,0.133,0.06,0.09,8.01,328.5,105.2,9.08,62.14,3.04,-0.47
"2020-07-24 17:00:20",975,22.69,0.133,0.06,0.09,8.02,329.8,105.4,9.09,54.49,2.99,-0.44
"2020-07-24 18:00:20",976,22.68,0.133,0.06,0.09,8.02,329.3,105.5,9.1,55.84,2.98,-0.43
"2020-07-24 19:00:20",977,22.67,0.133,0.06,0.09,8.01,331.7,105.4,9.1,56.41,3,-0.42
"2020-07-24 20:00:20",978,22.62,0.133,0.06,0.09,8,335.3,105.6,9.12,63.96,3.08,-0.46
"2020-07-24 21:00:20",979,22.58,0.133,0.06,0.09,8,338.4,105.7,9.13,59.11,3.03,-0.44
"2020-07-24 22:00:20",980,22.55,0.134,0.06,0.09,8.02,340.2,105.7,9.14,56.49,3.13,-0.43
"2020-07-24 23:00:20",981,22.53,0.134,0.06,0.09,8.01,340.7,105.6,9.14,52.69,3.05,-0.42
"2020-07-25 00:00:20",982,22.51,0.134,0.06,0.09,8.01,341.3,105.6,9.14,49.63,3.22,-0.4
"2020-07-25 01:00:20",983,22.5,0.134,0.06,0.09,8,342.3,105.6,9.15,49.46,2.9,-0.42
"2020-07-25 02:00:20",984,22.49,0.134,0.06,0.09,7.99,345.6,105.6,9.14,40.22,3.12,-0.42
"2020-07-25 03:00:20",985,22.47,0.134,0.06,0.09,8,346.5,105.6,9.15,46.98,3.01,-0.44
"2020-07-25 04:00:20",986,22.45,0.133,0.06,0.09,8.01,347,105.6,9.15,56,3.06,-0.43
"2020-07-25 05:00:20",987,22.43,0.133,0.06,0.09,8,349.7,105.6,9.15,48.4,3.02,-0.42
"2020-07-25 06:00:20",988,22.41,0.133,0.06,0.09,7.99,348.4,105.6,9.16,50.1,2.94,-0.42
"2020-07-25 07:00:20",989,22.4,0.133,0.06,0.09,8.01,348.3,105.4,9.14,46.52,3.08,-0.41
"2020-07-25 08:00:20",990,22.41,0.133,0.06,0.09,8.01,349.3,105.6,9.15,54.36,2.89,-0.41
"2020-07-25 09:00:20",991,22.45,0.133,0.06,0.09,8.01,346.1,105.5,9.15,44.41,3.05,-0.46
"2020-07-25 10:00:20",992,22.51,0.133,0.06,0.09,8,343.5,105.5,9.13,50.63,3.01,-0.44
"2020-07-25 11:00:20",993,22.59,0.133,0.06,0.09,8.01,339.9,105.5,9.12,45.53,2.95,-0.44
"2020-07-25 12:00:20",994,22.65,0.133,0.06,0.09,8.01,336.3,105.5,9.11,51.17,3,-0.48
"2020-07-25 13:00:20",995,22.71,0.133,0.06,0.09,8.02,333,105.5,9.1,47.21,3.05,-0.45
"2020-07-25 14:00:20",996,22.77,0.132,0.06,0.09,8.01,332.8,105.6,9.09,37.28,3.04,-0.43
"2020-07-25 15:00:20",997,22.82,0.132,0.06,0.09,8.04,331.7,105.4,9.07,45.44,3.01,-0.49
"2020-07-25 16:00:20",998,22.84,0.132,0.06,0.09,7.97,329.1,105.3,9.06,43.07,3.02,-0.48
"2020-07-25 17:00:20",999,22.8,0.132,0.06,0.09,8,329.5,105.2,9.06,43.34,2.93,-0.47
"2020-07-25 18:00:20",1000,22.8,0.132,0.06,0.09,8.02,331.9,104.9,9.03,47.55,2.89,-0.5
"2020-07-25 19:00:20",1001,22.76,0.132,0.06,0.09,8.01,334.2,104.9,9.03,41.54,3,-0.5
"2020-07-25 20:00:20",1002,22.74,0.132,0.06,0.09,8.01,335.8,104.6,9.02,44.7,2.95,-0.51
"2020-07-25 21:00:20",1003,22.71,0.132,0.06,0.09,8.02,337.8,104.6,9.02,44.52,3.05,-0.49
"2020-07-25 22:00:20",1004,22.71,0.131,0.06,0.09,8.02,340.2,104.4,9,41.17,3.09,-0.48
"2020-07-25 23:00:20",1005,22.7,0.131,0.06,0.09,8.01,343.2,104.4,9.01,37.35,3.01,-0.46
"2020-07-26 00:00:20",1006,22.69,0.131,0.06,0.09,8.02,344.9,104.4,9,45.15,3.04,-0.53
"2020-07-26 01:00:20",1007,22.69,0.131,0.06,0.09,8.01,346.8,104.4,9,40.88,3.09,-0.46
"2020-07-26 02:00:20",1008,22.71,0.131,0.06,0.09,8.01,334.2,104.1,8.97,59.08,3.08,-0.43
"2020-07-26 03:00:20",1009,22.69,0.131,0.06,0.09,8.01,340.7,104.2,8.99,46.91,3.02,-0.51
"2020-07-26 04:00:20",1010,22.69,0.131,0.06,0.09,8.02,342.3,104.1,8.98,39.82,3.05,-0.48
"2020-07-26 05:00:20",1011,22.69,0.131,0.06,0.09,8.02,343.5,104,8.97,41.8,2.98,-0.49
"2020-07-26 06:00:20",1012,22.7,0.131,0.06,0.08,8.03,344.4,103.8,8.96,38.21,2.98,-0.5
"2020-07-26 07:00:20",1013,22.71,0.131,0.06,0.08,8.02,343.4,103.8,8.95,40.62,2.99,-0.48
"2020-07-26 08:00:20",1014,22.71,0.131,0.06,0.08,8.01,343.1,103.8,8.95,46.15,3.05,-0.48
"2020-07-26 09:00:20",1015,22.72,0.13,0.06,0.08,8.02,343.9,103.8,8.95,49.61,3.09,-0.46
"2020-07-26 10:00:20",1016,22.72,0.13,0.06,0.08,8.02,342.1,103.8,8.95,47.59,3.07,-0.46
"2020-07-26 11:00:20",1017,22.74,0.13,0.06,0.08,8.01,341.1,103.6,8.93,44.1,3.03,-0.45
"2020-07-26 12:00:20",1018,22.77,0.13,0.06,0.08,8.01,339.2,103.7,8.93,47.97,3.09,-0.46
"2020-07-26 13:00:20",1019,22.84,0.13,0.06,0.08,8.02,336.5,103.8,8.93,45.55,3.1,-0.47
"2020-07-26 14:00:20",1020,22.92,0.13,0.06,0.08,8.02,333.4,103.8,8.92,51.49,3.14,-0.49
"2020-07-26 15:00:20",1021,23.01,0.13,0.06,0.08,8.02,326.8,103.8,8.9,65.48,3.31,-0.44
"2020-07-26 16:00:20",1022,23.09,0.129,0.06,0.08,8,322.9,103.6,8.87,64.89,3.29,-0.44
"2020-07-26 17:00:20",1023,23.13,0.129,0.06,0.08,7.99,321.9,103.2,8.83,81.8,3.57,-0.4
"2020-07-26 18:00:20",1024,23.15,0.129,0.06,0.08,7.99,318.4,102.8,8.8,91.8,3.65,-0.38
"2020-07-26 19:00:20",1025,23.17,0.128,0.06,0.08,7.96,316.1,101.9,8.71,99.4,3.72,-0.38
"2020-07-26 20:00:20",1026,23.15,0.128,0.06,0.08,7.97,312.6,101.3,8.66,94.3,3.84,-0.35
"2020-07-26 21:00:20",1027,23.13,0.128,0.06,0.08,7.96,313,101.1,8.65,108.6,3.76,-0.31
"2020-07-26 22:00:20",1028,23.12,0.128,0.06,0.08,7.86,316.3,101.1,8.65,121.9,3.89,-0.28
"2020-07-26 23:00:20",1029,23.12,0.127,0.06,0.08,7.93,317.5,100.8,8.63,132.8,4,-0.26
"2020-07-27 00:00:20",1030,23.12,0.127,0.06,0.08,7.93,320.4,100.6,8.61,138.4,2.92,-0.2
"2020-07-27 01:00:20",1031,23.11,0.127,0.06,0.08,7.88,318.7,100.4,8.59,146.2,4.1,-0.19
"2020-07-27 02:00:20",1032,23.08,0.127,0.06,0.08,7.89,326,100.1,8.57,151,4.18,-0.23
"2020-07-27 03:00:20",1033,23.07,0.126,0.06,0.08,7.9,329.4,99.9,8.56,165.7,4.15,-0.14
"2020-07-27 04:00:20",1034,23.08,0.126,0.06,0.08,7.89,331.5,99.9,8.55,190.9,4.23,-0.13
"2020-07-27 05:00:20",1035,23.1,0.126,0.06,0.08,7.89,335,99.9,8.55,171.2,4.37,-0.14
"2020-07-27 06:00:20",1036,23.12,0.126,0.06,0.08,7.87,338,99.8,8.54,177.1,4.47,-0.08
"2020-07-27 07:00:20",1037,23.13,0.125,0.06,0.08,7.84,340.8,99.9,8.55,188.3,4.38,-0.08
"2020-07-27 08:00:20",1038,23.15,0.125,0.06,0.08,7.86,343.4,99.6,8.51,187.8,4.44,-0.06
"2020-07-27 09:00:20",1039,23.18,0.125,0.06,0.08,7.85,347.3,100,8.55,184.5,4.5,-0.09
"2020-07-27 10:00:20",1040,23.24,0.125,0.06,0.08,7.84,348.2,100,8.54,189.5,4.45,-0.07
"2020-07-27 11:00:20",1041,23.3,0.124,0.06,0.08,7.85,352.2,100,8.53,185.9,4.72,-0.08
"2020-07-27 12:00:20",1042,23.38,0.124,0.06,0.08,7.83,355.8,100,8.52,196.2,4.47,-0.09
"2020-07-27 13:00:20",1043,23.46,0.124,0.06,0.08,7.82,358.7,99.4,8.45,187.6,4.57,-0.08
"2020-07-27 14:00:20",1044,23.48,0.124,0.06,0.08,7.82,360.7,99.2,8.43,222.8,4.7,-0.05
"2020-07-27 15:00:20",1045,23.53,0.124,0.06,0.08,7.82,368.2,98.8,8.39,204.5,4.59,-0.08
"2020-07-27 16:00:20",1046,23.53,0.123,0.06,0.08,7.81,364.3,98.5,8.36,206.9,4.62,-0.06
"2020-07-27 17:00:20",1047,23.52,0.123,0.06,0.08,7.8,369.7,98.1,8.33,208.5,4.76,-0.04
"2020-07-27 18:00:20",1048,23.46,0.123,0.06,0.08,7.8,373.5,98,8.33,208.1,4.78,-0.02
"2020-07-27 19:00:20",1049,23.39,0.122,0.06,0.08,7.8,377,97.9,8.33,224.6,4.85,-0.01
"2020-07-27 20:00:20",1050,23.31,0.122,0.06,0.08,7.79,379.1,97.8,8.34,242.8,4.93,-0.01
"2020-07-27 21:00:20",1051,23.24,0.122,0.06,0.08,7.8,382.7,98,8.37,214.9,4.89,-0.01
"2020-07-27 22:00:20",1052,23.19,0.122,0.06,0.08,7.8,377.4,97.9,8.37,204.3,4.82,0
"2020-07-27 23:00:20",1053,23.15,0.122,0.06,0.08,7.8,379.3,97.8,8.37,203.5,4.84,0.02
"2020-07-28 00:00:20",1054,23.11,0.121,0.06,0.08,7.81,382.1,98,8.38,217.3,4.6,-0.04
"2020-07-28 01:00:20",1055,23.08,0.121,0.06,0.08,7.82,384.2,98.1,8.4,222.3,4.65,0
"2020-07-28 02:00:20",1056,23.05,0.121,0.06,0.08,7.75,386.5,98,8.39,215.8,4.66,0.04
"2020-07-28 03:00:20",1057,23.03,0.121,0.06,0.08,7.81,387.2,97.9,8.39,239.3,4.59,0.09
"2020-07-28 04:00:20",1058,23.02,0.121,0.06,0.08,7.68,388.8,97.6,8.37,234,4.6,0.06
"2020-07-28 05:00:20",1059,23.02,0.121,0.06,0.08,7.82,377.2,97.6,8.36,302.9,4.64,0.06
"2020-07-28 06:00:20",1060,23.02,0.12,0.06,0.08,7.84,382.7,97.6,8.37,231.2,4.88,0.11
"2020-07-28 07:00:20",1061,23.04,0.12,0.06,0.08,7.84,386,98.9,8.47,272.8,4.56,0.06
"2020-07-28 08:00:20",1062,23.07,0.12,0.06,0.08,7.84,384.9,99.1,8.49,261.6,4.38,0.06
"2020-07-28 09:00:20",1063,23.11,0.12,0.06,0.08,7.85,383.4,99.4,8.51,249.1,4.38,0.05
"2020-07-28 10:00:20",1064,23.19,0.12,0.06,0.08,7.86,380.7,99.4,8.5,232.3,4.31,0.02
"2020-07-28 11:00:20",1065,23.27,0.12,0.06,0.08,7.87,374.2,99.9,8.52,203.1,4.32,-0.03
"2020-07-28 12:00:20",1066,23.35,0.12,0.06,0.08,7.87,367.6,100.2,8.54,216.9,4.08,-0.08
"2020-07-28 13:00:20",1067,23.44,0.12,0.06,0.08,7.88,365.4,100.6,8.55,210.4,4.02,-0.1
"2020-07-28 14:00:20",1068,23.48,0.12,0.06,0.08,7.9,364.3,100.9,8.57,195.5,4.14,-0.11
"2020-07-28 15:00:20",1069,23.54,0.12,0.06,0.08,7.9,362.6,101.1,8.58,171.9,3.99,-0.17
"2020-07-28 16:00:20",1070,23.55,0.12,0.06,0.08,7.9,361.6,101.3,8.6,190.2,3.99,-0.19
"2020-07-28 17:00:20",1071,23.53,0.12,0.06,0.08,7.75,360.7,101.5,8.62,181.2,3.99,-0.18
"2020-07-28 18:00:20",1072,23.51,0.12,0.06,0.08,7.9,361.1,101.3,8.61,185.8,4.01,-0.14
"2020-07-28 19:00:20",1073,23.46,0.12,0.06,0.08,7.9,364.2,101.1,8.59,185.5,4.06,-0.11
"2020-07-28 20:00:20",1074,23.38,0.12,0.06,0.08,7.89,367.5,100.8,8.58,200.1,4.16,-0.09
"2020-07-28 21:00:20",1075,23.32,0.12,0.06,0.08,7.89,370.4,100.5,8.57,226.6,4.13,-0.05
"2020-07-28 22:00:20",1076,23.27,0.12,0.06,0.08,7.78,372.2,100.6,8.58,252.8,4.14,0.05
"2020-07-28 23:00:20",1077,23.22,0.12,0.06,0.08,7.89,374.3,100.5,8.58,292,4.21,0.07
"2020-07-29 00:00:20",1078,23.18,0.12,0.06,0.08,7.88,376,100.7,8.6,304.3,4.26,0.11
"2020-07-29 01:00:20",1079,23.14,0.12,0.06,0.08,7.9,378.3,100.8,8.62,264.1,4.26,0.12
"2020-07-29 02:00:20",1080,23.09,0.12,0.06,0.08,7.9,381.3,100.9,8.64,310.8,4.33,0.22
"2020-07-29 03:00:20",1081,23.05,0.12,0.06,0.08,7.91,384.1,101.3,8.68,343.3,4.29,0.32
"2020-07-29 04:00:20",1082,23.02,0.12,0.06,0.08,7.91,385.6,101.3,8.68,443.1,4.37,0.37
"2020-07-29 05:00:20",1083,22.99,0.119,0.06,0.08,7.91,388.6,101.4,8.7,461.9,4.37,0.53
"2020-07-29 06:00:20",1084,22.97,0.119,0.06,0.08,7.93,391.2,101.5,8.71,479,4.55,0.71
"2020-07-29 07:00:20",1085,22.97,0.119,0.06,0.08,7.92,394.8,101.9,8.74,538.2,4.57,0.9
"2020-07-29 08:00:20",1086,23,0.12,0.06,0.08,7.93,396,102.1,8.76,591.9,4.66,0.96
"2020-07-29 09:00:20",1087,23.07,0.12,0.06,0.08,7.8,395.3,102.5,8.78,875,4.83,1.08
"2020-07-29 10:00:20",1088,23.18,0.12,0.06,0.08,7.86,394.5,102.5,8.76,821,4.63,1.09
"2020-07-29 11:00:20",1089,23.25,0.12,0.06,0.08,7.94,392.7,102.9,8.79,757.4,4.69,1.06
"2020-07-29 12:00:20",1090,23.41,0.12,0.06,0.08,7.94,389.1,103.3,8.79,616.7,4.47,0.98
"2020-07-29 13:00:20",1091,23.43,0.12,0.06,0.08,7.94,383.3,103.8,8.83,616.3,4.52,0.86
"2020-07-29 14:00:20",1092,23.55,0.12,0.06,0.08,7.95,381.4,103.9,8.82,539.6,4.44,0.81
"2020-07-29 15:00:20",1093,23.59,0.12,0.06,0.08,7.95,379.9,104.2,8.84,573.6,4.31,0.68
"2020-07-29 16:00:20",1094,23.59,0.12,0.06,0.08,7.85,378.1,104.1,8.83,485.9,4.2,0.59
"2020-07-29 17:00:20",1095,23.59,0.12,0.06,0.08,7.96,375.9,104,8.82,390.7,4.06,0.42
"2020-07-29 18:00:20",1096,23.57,0.12,0.06,0.08,7.95,376.4,103.6,8.79,319.5,3.99,0.34
"2020-07-29 19:00:20",1097,23.51,0.12,0.06,0.08,7.95,377.2,103.1,8.76,359.1,3.89,0.2
"2020-07-29 20:00:20",1098,23.44,0.12,0.06,0.08,7.84,377.4,103.3,8.79,315.6,3.86,0.13
"2020-07-29 21:00:20",1099,23.41,0.12,0.06,0.08,7.86,378.4,103.2,8.78,416,3.72,0.03
"2020-07-29 22:00:20",1100,23.38,0.12,0.06,0.08,7.94,377.9,103,8.77,236.8,3.71,0
"2020-07-29 23:00:20",1101,23.36,0.12,0.06,0.08,7.97,378.3,102.9,8.77,214.9,3.59,-0.11
"2020-07-30 00:00:20",1102,23.32,0.12,0.06,0.08,7.95,377.7,102.7,8.75,191.4,3.65,-0.13
"2020-07-30 01:00:20",1103,23.29,0.12,0.06,0.08,7.96,373.9,102.7,8.76,176.5,3.38,-0.18
"2020-07-30 02:00:20",1104,23.26,0.119,0.06,0.08,7.95,372.6,102.3,8.73,174,3.32,-0.21
"2020-07-30 03:00:20",1105,23.23,0.119,0.06,0.08,7.96,371.4,102.2,8.73,138.7,3.42,-0.21
"2020-07-30 04:00:20",1106,23.2,0.119,0.06,0.08,7.92,371.8,102,8.71,172.2,3.42,-0.25
"2020-07-30 05:00:20",1107,23.17,0.119,0.06,0.08,7.95,369.6,101.9,8.71,142.5,3.35,-0.24
"2020-07-30 06:00:20",1108,23.15,0.119,0.06,0.08,7.88,370.4,101.8,8.71,143.5,3.45,-0.24
"2020-07-30 07:00:20",1109,23.13,0.119,0.06,0.08,7.93,367.1,101.7,8.7,121.7,3.36,-0.27
"2020-07-30 08:00:20",1110,23.11,0.119,0.06,0.08,7.85,369.1,101.7,8.7,130.4,3.36,-0.27
"2020-07-30 09:00:20",1111,23.09,0.119,0.06,0.08,7.94,367.3,102,8.73,130.2,3.28,-0.31
"2020-07-30 10:00:20",1112,23.08,0.119,0.06,0.08,7.96,363.7,101.9,8.73,123.7,3.29,-0.29
"2020-07-30 11:00:20",1113,23.06,0.119,0.05,0.08,7.97,363.5,102.1,8.75,128,3.32,-0.3
"2020-07-30 12:00:20",1114,23.02,0.118,0.05,0.08,7.91,363.6,102.5,8.79,120.5,3.26,-0.33
"2020-07-30 13:00:20",1115,22.99,0.118,0.05,0.08,7.95,364.7,102.6,8.8,103.5,3.29,-0.35
"2020-07-30 14:00:20",1116,22.97,0.118,0.05,0.08,7.89,364,102.6,8.8,108.8,3.25,-0.33
"2020-07-30 15:00:20",1117,22.96,0.118,0.05,0.08,7.9,362.3,102.5,8.8,102.5,3.28,-0.34
"2020-07-30 16:00:20",1118,22.91,0.118,0.05,0.08,7.95,362,102.4,8.79,101.5,3.27,-0.3
"2020-07-30 17:00:20",1119,22.87,0.118,0.05,0.08,7.97,361.6,102.2,8.79,122.3,3.2,-0.31
"2020-07-30 18:00:20",1120,22.82,0.118,0.05,0.08,7.97,361.9,102.1,8.78,108.2,3.24,-0.32
"2020-07-30 19:00:20",1121,22.78,0.118,0.05,0.08,7.96,362,102,8.78,96.9,3.26,-0.32
"2020-07-30 20:00:20",1122,22.74,0.118,0.05,0.08,7.95,361.9,101.8,8.77,101,3.21,-0.33
"2020-07-30 21:00:20",1123,22.69,0.118,0.05,0.08,7.96,363.2,102.3,8.83,87.3,3.24,-0.31
"2020-07-30 22:00:20",1124,22.66,0.118,0.05,0.08,7.94,358.1,102.6,8.86,121.8,3.23,-0.34
"2020-07-30 23:00:20",1125,22.64,0.118,0.05,0.08,7.96,361.7,102.9,8.88,86.7,3.23,-0.32
"2020-07-31 00:00:20",1126,22.6,0.118,0.05,0.08,7.93,364.4,103.3,8.93,87.9,3.16,-0.34
"2020-07-31 01:00:20",1127,22.57,0.118,0.05,0.08,7.94,365.1,103.3,8.93,77.06,3.17,-0.31
"2020-07-31 02:00:20",1128,22.52,0.118,0.05,0.08,7.95,365.1,103.5,8.96,89.8,3.21,-0.3
"2020-07-31 03:00:20",1129,22.49,0.118,0.05,0.08,7.86,368.5,103.5,8.96,89.2,3.2,-0.31
"2020-07-31 04:00:20",1130,22.46,0.118,0.05,0.08,7.9,369.8,103.4,8.96,83.4,3.21,-0.32
"2020-07-31 05:00:20",1131,22.44,0.118,0.05,0.08,7.91,370.8,103.5,8.97,98.1,3.28,-0.33
"2020-07-31 06:00:20",1132,22.42,0.118,0.05,0.08,7.93,371.5,103.6,8.98,86.5,3.19,-0.3
"2020-07-31 07:00:20",1133,22.42,0.118,0.05,0.08,7.84,372.2,103.5,8.97,139.8,3.24,-0.33
"2020-07-31 08:00:20",1134,22.42,0.118,0.05,0.08,7.91,372.5,103.6,8.99,109.1,3.23,-0.3
"2020-07-31 09:00:20",1135,22.43,0.118,0.05,0.08,7.93,371.4,103.8,9,86.6,3.17,-0.3
"2020-07-31 10:00:20",1136,22.45,0.118,0.05,0.08,7.92,368.9,103.9,9,96,3.2,-0.33
"2020-07-31 11:00:20",1137,22.47,0.118,0.05,0.08,7.93,367.1,104.2,9.02,82.8,3.28,-0.34
"2020-07-31 12:00:20",1138,22.49,0.118,0.05,0.08,7.94,365.4,104.4,9.04,83.1,3.24,-0.31
"2020-07-31 13:00:20",1139,22.5,0.118,0.05,0.08,7.93,361.1,104.5,9.04,122.5,3.12,-0.31
"2020-07-31 14:00:20",1140,22.53,0.118,0.05,0.08,7.95,358.3,104.6,9.05,109.9,3.17,-0.33
"2020-07-31 15:00:20",1141,22.51,0.118,0.05,0.08,7.93,357.3,104.6,9.06,80.1,3.16,-0.34
"2020-07-31 16:00:20",1142,22.51,0.118,0.05,0.08,7.83,356.3,104.5,9.05,82.1,3.23,-0.35
"2020-07-31 17:00:20",1143,22.52,0.118,0.05,0.08,7.87,357.5,104.2,9.02,74.56,3.2,-0.35
"2020-07-31 18:00:20",1144,22.49,0.118,0.05,0.08,7.94,358.8,103.8,8.99,102.1,3.24,-0.34
"2020-07-31 19:00:20",1145,22.44,0.117,0.05,0.08,7.94,358.9,103.8,9,73.37,3.18,-0.35
"2020-07-31 20:00:20",1146,22.4,0.117,0.05,0.08,7.92,360.8,103.5,8.98,86.7,3.32,-0.32
"2020-07-31 21:00:20",1147,22.38,0.117,0.05,0.08,7.92,363.1,103.2,8.95,87.5,3.21,-0.33
"2020-07-31 22:00:20",1148,22.37,0.117,0.05,0.08,7.81,366.5,103,8.94,76.56,3.22,-0.38
